# # Fractal Shear Stress Distribution
# # Grid dimensions: 91 x 51
# # Spatial resolution: 200.0 m
# # Domain size: 18000.0 x 10000.0 m
# # Stress range: 35000000.0 - 55000000.0 Pa
# # Roughness parameter: 0.5
# # Columns: x_coord, z_coord, shear_stress
0.000000e+00	0.000000e+00	5.144802e+07
2.000000e+02	0.000000e+00	5.036634e+07
4.000000e+02	0.000000e+00	4.979613e+07
6.000000e+02	0.000000e+00	4.909077e+07
8.000000e+02	0.000000e+00	4.866807e+07
1.000000e+03	0.000000e+00	4.926113e+07
1.200000e+03	0.000000e+00	4.896316e+07
1.400000e+03	0.000000e+00	4.916935e+07
1.600000e+03	0.000000e+00	5.012208e+07
1.800000e+03	0.000000e+00	5.006629e+07
2.000000e+03	0.000000e+00	5.097822e+07
2.200000e+03	0.000000e+00	5.104239e+07
2.400000e+03	0.000000e+00	5.158649e+07
2.600000e+03	0.000000e+00	5.162273e+07
2.800000e+03	0.000000e+00	5.189242e+07
3.000000e+03	0.000000e+00	5.228340e+07
3.200000e+03	0.000000e+00	5.351208e+07
3.400000e+03	0.000000e+00	5.346055e+07
3.600000e+03	0.000000e+00	5.324144e+07
3.800000e+03	0.000000e+00	5.289071e+07
4.000000e+03	0.000000e+00	5.314361e+07
4.200000e+03	0.000000e+00	5.291305e+07
4.400000e+03	0.000000e+00	5.346221e+07
4.600000e+03	0.000000e+00	5.341131e+07
4.800000e+03	0.000000e+00	5.375238e+07
5.000000e+03	0.000000e+00	5.319352e+07
5.200000e+03	0.000000e+00	5.297171e+07
5.400000e+03	0.000000e+00	5.193936e+07
5.600000e+03	0.000000e+00	5.151758e+07
5.800000e+03	0.000000e+00	5.088826e+07
6.000000e+03	0.000000e+00	5.104456e+07
6.200000e+03	0.000000e+00	5.143369e+07
6.400000e+03	0.000000e+00	5.216268e+07
6.600000e+03	0.000000e+00	5.193718e+07
6.800000e+03	0.000000e+00	5.167117e+07
7.000000e+03	0.000000e+00	5.112801e+07
7.200000e+03	0.000000e+00	5.053209e+07
7.400000e+03	0.000000e+00	4.869332e+07
7.600000e+03	0.000000e+00	4.775443e+07
7.800000e+03	0.000000e+00	4.739408e+07
8.000000e+03	0.000000e+00	4.683151e+07
8.200000e+03	0.000000e+00	4.624556e+07
8.400000e+03	0.000000e+00	4.565518e+07
8.600000e+03	0.000000e+00	4.528966e+07
8.800000e+03	0.000000e+00	4.480788e+07
9.000000e+03	0.000000e+00	4.493735e+07
9.200000e+03	0.000000e+00	4.459893e+07
9.400000e+03	0.000000e+00	4.475476e+07
9.600000e+03	0.000000e+00	4.513849e+07
9.800000e+03	0.000000e+00	4.579056e+07
1.000000e+04	0.000000e+00	4.688221e+07
1.020000e+04	0.000000e+00	4.683003e+07
1.040000e+04	0.000000e+00	4.711458e+07
1.060000e+04	0.000000e+00	4.675805e+07
1.080000e+04	0.000000e+00	4.667456e+07
1.100000e+04	0.000000e+00	4.723558e+07
1.120000e+04	0.000000e+00	4.829744e+07
1.140000e+04	0.000000e+00	4.903325e+07
1.160000e+04	0.000000e+00	4.915025e+07
1.180000e+04	0.000000e+00	4.881268e+07
1.200000e+04	0.000000e+00	4.878385e+07
1.220000e+04	0.000000e+00	4.964704e+07
1.240000e+04	0.000000e+00	5.013419e+07
1.260000e+04	0.000000e+00	5.127596e+07
1.280000e+04	0.000000e+00	5.214551e+07
1.300000e+04	0.000000e+00	5.117340e+07
1.320000e+04	0.000000e+00	5.121168e+07
1.340000e+04	0.000000e+00	5.073057e+07
1.360000e+04	0.000000e+00	5.017631e+07
1.380000e+04	0.000000e+00	4.891139e+07
1.400000e+04	0.000000e+00	4.866323e+07
1.420000e+04	0.000000e+00	4.889701e+07
