# # Fractal Shear Stress Distribution
# # Grid dimensions: 91 x 51
# # Spatial resolution: 200.0 m
# # Domain size: 18000.0 x 10000.0 m
# # Stress range: 35000000.0 - 55000000.0 Pa
# # Roughness parameter: 0.1
# # Columns: x_coord, z_coord, shear_stress
0.000000e+00	0.000000e+00	5.500000e+07
2.000000e+02	0.000000e+00	5.417776e+07
4.000000e+02	0.000000e+00	5.366293e+07
6.000000e+02	0.000000e+00	5.317149e+07
8.000000e+02	0.000000e+00	5.282709e+07
1.000000e+03	0.000000e+00	5.237761e+07
1.200000e+03	0.000000e+00	5.203184e+07
1.400000e+03	0.000000e+00	5.170910e+07
1.600000e+03	0.000000e+00	5.147789e+07
1.800000e+03	0.000000e+00	5.106622e+07
2.000000e+03	0.000000e+00	5.073421e+07
2.200000e+03	0.000000e+00	5.041910e+07
2.400000e+03	0.000000e+00	5.016018e+07
2.600000e+03	0.000000e+00	4.986623e+07
2.800000e+03	0.000000e+00	4.962465e+07
3.000000e+03	0.000000e+00	4.939623e+07
3.200000e+03	0.000000e+00	4.923590e+07
3.400000e+03	0.000000e+00	4.886939e+07
3.600000e+03	0.000000e+00	4.856791e+07
3.800000e+03	0.000000e+00	4.827761e+07
4.000000e+03	0.000000e+00	4.802877e+07
4.200000e+03	0.000000e+00	4.775475e+07
4.400000e+03	0.000000e+00	4.751716e+07
4.600000e+03	0.000000e+00	4.729014e+07
4.800000e+03	0.000000e+00	4.710379e+07
5.000000e+03	0.000000e+00	4.683827e+07
5.200000e+03	0.000000e+00	4.661419e+07
5.400000e+03	0.000000e+00	4.640048e+07
5.600000e+03	0.000000e+00	4.622691e+07
5.800000e+03	0.000000e+00	4.601747e+07
6.000000e+03	0.000000e+00	4.585822e+07
6.200000e+03	0.000000e+00	4.570774e+07
6.400000e+03	0.000000e+00	4.565235e+07
6.600000e+03	0.000000e+00	4.517899e+07
6.800000e+03	0.000000e+00	4.479917e+07
7.000000e+03	0.000000e+00	4.442667e+07
7.200000e+03	0.000000e+00	4.409881e+07
7.400000e+03	0.000000e+00	4.373998e+07
7.600000e+03	0.000000e+00	4.341146e+07
7.800000e+03	0.000000e+00	4.308999e+07
8.000000e+03	0.000000e+00	4.279160e+07
8.200000e+03	0.000000e+00	4.245773e+07
8.400000e+03	0.000000e+00	4.214132e+07
8.600000e+03	0.000000e+00	4.182861e+07
8.800000e+03	0.000000e+00	4.152486e+07
9.000000e+03	0.000000e+00	4.121927e+07
9.200000e+03	0.000000e+00	4.091741e+07
9.400000e+03	0.000000e+00	4.061688e+07
9.600000e+03	0.000000e+00	4.031291e+07
9.800000e+03	0.000000e+00	4.003405e+07
1.000000e+04	0.000000e+00	3.974783e+07
1.020000e+04	0.000000e+00	3.945999e+07
1.040000e+04	0.000000e+00	3.916155e+07
1.060000e+04	0.000000e+00	3.887359e+07
1.080000e+04	0.000000e+00	3.856807e+07
1.100000e+04	0.000000e+00	3.825761e+07
1.120000e+04	0.000000e+00	3.791248e+07
1.140000e+04	0.000000e+00	3.766198e+07
1.160000e+04	0.000000e+00	3.736618e+07
1.180000e+04	0.000000e+00	3.706019e+07
1.200000e+04	0.000000e+00	3.669397e+07
1.220000e+04	0.000000e+00	3.640383e+07
1.240000e+04	0.000000e+00	3.601765e+07
1.260000e+04	0.000000e+00	3.562247e+07
1.280000e+04	0.000000e+00	3.500000e+07
1.300000e+04	0.000000e+00	3.552112e+07
1.320000e+04	0.000000e+00	3.581440e+07
1.340000e+04	0.000000e+00	3.609801e+07
1.360000e+04	0.000000e+00	3.628340e+07
1.380000e+04	0.000000e+00	3.654716e+07
